change_id,pipeline_id,record_id,data,data_before,operation,is_deleted,source_table,source_schema,event_time,ingested_at
000ca666a4e3c2a76d603a1b88336cd0,pipe_8346d51ff0ca,970,"{""created_at"":""2026-02-01T15:41:32.360Z"",""date"":""2025-11-25T00:00:00.000Z"",""employee_id"":16,""id"":970,""payment_type"":""Cash"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""927.50"",""updated_at"":""2026-02-01T15:41:32.360Z"",""weekday"":""Monday""}",,CREATE,false,sales,public,2026-02-01 08:55:25.356000 UTC,2026-02-01 08:55:32.302000 UTC
946b1674cb9c68cfdb2c0b57d8dc6a50,pipe_8346d51ff0ca,970,"{""created_at"":""2026-02-01T15:41:32.360Z"",""date"":""2025-11-25T00:00:00.000Z"",""employee_id"":16,""id"":970,""payment_type"":""Cash"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""927.50"",""updated_at"":""2026-02-01T15:41:32.360Z"",""weekday"":""Monday""}",,CREATE,false,sales,public,2026-02-01 08:55:25.457000 UTC,2026-02-01 08:55:32.302000 UTC
946b1674cb9c68cfdb2c0b57d8dc6a50,pipe_8346d51ff0ca,970,"{""created_at"":""2026-02-01T15:41:32.360Z"",""date"":""2025-11-25T00:00:00.000Z"",""employee_id"":16,""id"":970,""payment_type"":""Cash"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""927.50"",""updated_at"":""2026-02-01T15:41:32.360Z"",""weekday"":""Monday""}",,CREATE,false,sales,public,2026-02-01 08:55:25.457000 UTC,2026-02-01 08:55:32.317000 UTC
946b1674cb9c68cfdb2c0b57d8dc6a50,pipe_8346d51ff0ca,970,"{""created_at"":""2026-02-01T15:41:32.360Z"",""date"":""2025-11-25T00:00:00.000Z"",""employee_id"":16,""id"":970,""payment_type"":""Cash"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""927.50"",""updated_at"":""2026-02-01T15:41:32.360Z"",""weekday"":""Monday""}",,CREATE,false,sales,public,2026-02-01 08:55:25.457000 UTC,2026-02-01 08:55:32.430000 UTC
4471558d3e42a7dec23c72c6a049e69d,pipe_8346d51ff0ca,970,"{""created_at"":""2026-02-01T15:41:32.360Z"",""date"":""2025-11-25T00:00:00.000Z"",""employee_id"":16,""id"":970,""payment_type"":""Cash"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""927.50"",""updated_at"":""2026-02-01T15:41:32.360Z"",""weekday"":""Monday""}",,CREATE,false,sales,public,2026-02-01 08:55:25.755000 UTC,2026-02-01 08:55:32.431000 UTC
a0967ebae707b060aa6d5308a7ef8f62,pipe_8346d51ff0ca,970,"{""created_at"":""2026-02-01T15:41:32.360Z"",""date"":""2025-11-25T00:00:00.000Z"",""employee_id"":16,""id"":970,""payment_type"":""Cash"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""927.50"",""updated_at"":""2026-02-01T15:41:32.360Z"",""weekday"":""Monday""}",,CREATE,false,sales,public,2026-02-01 08:55:25.756000 UTC,2026-02-01 08:55:32.316000 UTC
a0967ebae707b060aa6d5308a7ef8f62,pipe_8346d51ff0ca,970,"{""created_at"":""2026-02-01T15:41:32.360Z"",""date"":""2025-11-25T00:00:00.000Z"",""employee_id"":16,""id"":970,""payment_type"":""Cash"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""927.50"",""updated_at"":""2026-02-01T15:41:32.360Z"",""weekday"":""Monday""}",,CREATE,false,sales,public,2026-02-01 08:55:25.756000 UTC,2026-02-01 08:55:32.310000 UTC
85aa63ff7c891614a14c858071243558,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:25.756000 UTC,2026-02-01 08:55:32.312000 UTC
85aa63ff7c891614a14c858071243558,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:25.756000 UTC,2026-02-01 08:55:32.314000 UTC
a4d3a0b5b721a723f993a9fb8193874b,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:25.956000 UTC,2026-02-01 08:55:32.239000 UTC
9ef0264fb11c768735964cae95cd6b01,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:26.856000 UTC,2026-02-01 08:55:32.437000 UTC
9ef0264fb11c768735964cae95cd6b01,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:26.856000 UTC,2026-02-01 08:55:32.306000 UTC
9ef0264fb11c768735964cae95cd6b01,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:26.856000 UTC,2026-02-01 08:55:32.315000 UTC
654140b127daea7b060efe2da89bb4c8,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:26.955000 UTC,2026-02-01 08:55:32.432000 UTC
654140b127daea7b060efe2da89bb4c8,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:26.955000 UTC,2026-02-01 08:55:32.311000 UTC
83438e78a08d9671563416180d5fa5ac,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:26.956000 UTC,2026-02-01 08:55:32.434000 UTC
83438e78a08d9671563416180d5fa5ac,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:26.956000 UTC,2026-02-01 08:55:32.433000 UTC
83438e78a08d9671563416180d5fa5ac,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:26.956000 UTC,2026-02-01 08:55:32.434000 UTC
b710b5a8b4b12efbc0a30c6d0bfd66a9,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:27.055000 UTC,2026-02-01 08:55:32.304000 UTC
baf2d9ce0c9b3b086ab4c2d6b216f481,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:27.255000 UTC,2026-02-01 08:55:32.301000 UTC
98df6461d0e1032fd1b305e29d6406b2,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:27.355000 UTC,2026-02-01 08:55:32.300000 UTC
00dad90d412d55311faaa0c577a3f995,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:33.656000 UTC,2026-02-01 08:55:39.106000 UTC
00dad90d412d55311faaa0c577a3f995,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:33.656000 UTC,2026-02-01 08:55:39.092000 UTC
2ea552e36872768791bfc000b23dc3fb,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:33.856000 UTC,2026-02-01 08:55:39.116000 UTC
2ea552e36872768791bfc000b23dc3fb,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:33.856000 UTC,2026-02-01 08:55:39.108000 UTC
8c1f09ab8617c97bf92c4b8533fd2e08,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:34.255000 UTC,2026-02-01 08:55:39.086000 UTC
88a034ff98dab7aa99b3c98db9603b41,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:34.256000 UTC,2026-02-01 08:55:39.090000 UTC
88a034ff98dab7aa99b3c98db9603b41,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:34.256000 UTC,2026-02-01 08:55:39.096000 UTC
88a034ff98dab7aa99b3c98db9603b41,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:34.256000 UTC,2026-02-01 08:55:39.115000 UTC
88a034ff98dab7aa99b3c98db9603b41,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:34.256000 UTC,2026-02-01 08:55:39.107000 UTC
d178a1756411de6f4e9c53709bdd6695,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:34.355000 UTC,2026-02-01 08:55:39.098000 UTC
8ffe9c4bc1f50a3f4d57e0e909a495a2,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:34.356000 UTC,2026-02-01 08:55:39.101000 UTC
8ffe9c4bc1f50a3f4d57e0e909a495a2,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:34.356000 UTC,2026-02-01 08:55:39.094000 UTC
34d063006e310a394f775d76d7f4c932,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:35.455000 UTC,2026-02-01 08:55:39.110000 UTC
f705b1d426fb1e98c7d2d8b714af2457,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:35.456000 UTC,2026-02-01 08:55:39.108000 UTC
f705b1d426fb1e98c7d2d8b714af2457,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:35.456000 UTC,2026-02-01 08:55:39.099000 UTC
b737151d03517e245eb6267dc66d7d87,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:35.556000 UTC,2026-02-01 08:55:39.118000 UTC
b737151d03517e245eb6267dc66d7d87,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:35.556000 UTC,2026-02-01 08:55:39.105000 UTC
b737151d03517e245eb6267dc66d7d87,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:35.556000 UTC,2026-02-01 08:55:39.103000 UTC
b737151d03517e245eb6267dc66d7d87,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:35.556000 UTC,2026-02-01 08:55:39.099000 UTC
606c4de3ebf344d1a7146fa4a06b40eb,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:36.055000 UTC,2026-02-01 08:55:39.112000 UTC
28db918dbe81f111332aee516f8ac539,pipe_8346d51ff0ca,311,"{""created_at"":""2026-02-01T15:40:41.928Z"",""date"":""2025-11-09T00:00:00.000Z"",""employee_id"":17,""id"":311,""payment_type"":""Card"",""time"":""11:43:00"",""total_discount"":""0.00"",""total_price"":""3903.25"",""updated_at"":""2026-02-01T15:40:41.928Z"",""weekday"":""Wednesday""}",,CREATE,false,sales,public,2026-02-01 08:55:36.056000 UTC,2026-02-01 08:55:39.109000 UTC
c6e210f7e5e2ce07e78c1245dd3f559c,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:36.056000 UTC,2026-02-01 08:55:39.133000 UTC
c6e210f7e5e2ce07e78c1245dd3f559c,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:36.056000 UTC,2026-02-01 08:55:39.113000 UTC
c6e210f7e5e2ce07e78c1245dd3f559c,pipe_8346d51ff0ca,310,"{""created_at"":""2026-02-01T15:40:41.925Z"",""date"":""2025-11-24T00:00:00.000Z"",""employee_id"":19,""id"":310,""payment_type"":""Card"",""time"":""16:14:00"",""total_discount"":""0.00"",""total_price"":""1847.00"",""updated_at"":""2026-02-01T15:40:41.925Z"",""weekday"":""Thursday""}",,CREATE,false,sales,public,2026-02-01 08:55:36.056000 UTC,2026-02-01 08:55:39.094000 UTC
a5c9a3c596f5c6a0076a4a35783a2665,pipe_8346d51ff0ca,311,"{""created_at"":""2026-02-01T15:40:41.928Z"",""date"":""2025-11-09T00:00:00.000Z"",""employee_id"":17,""id"":311,""payment_type"":""Card"",""time"":""11:43:00"",""total_discount"":""0.00"",""total_price"":""3903.25"",""updated_at"":""2026-02-01T15:40:41.928Z"",""weekday"":""Wednesday""}",,CREATE,false,sales,public,2026-02-01 08:55:36.155000 UTC,2026-02-01 08:55:39.094000 UTC
b4276347a936f3abecb00731295576d3,pipe_8346d51ff0ca,311,"{""created_at"":""2026-02-01T15:40:41.928Z"",""date"":""2025-11-09T00:00:00.000Z"",""employee_id"":17,""id"":311,""payment_type"":""Card"",""time"":""11:43:00"",""total_discount"":""0.00"",""total_price"":""3903.25"",""updated_at"":""2026-02-01T15:40:41.928Z"",""weekday"":""Wednesday""}",,CREATE,false,sales,public,2026-02-01 08:55:36.156000 UTC,2026-02-01 08:55:39.095000 UTC
1554d427752cf8595e0e8a9cd1a450b1,pipe_8346d51ff0ca,311,"{""created_at"":""2026-02-01T15:40:41.928Z"",""date"":""2025-11-09T00:00:00.000Z"",""employee_id"":17,""id"":311,""payment_type"":""Card"",""time"":""11:43:00"",""total_discount"":""0.00"",""total_price"":""3903.25"",""updated_at"":""2026-02-01T15:40:41.928Z"",""weekday"":""Wednesday""}",,CREATE,false,sales,public,2026-02-01 08:55:36.555000 UTC,2026-02-01 08:55:39.093000 UTC
c69b4751803088fb960f0c648eda869a,pipe_8346d51ff0ca,311,"{""created_at"":""2026-02-01T15:40:41.928Z"",""date"":""2025-11-09T00:00:00.000Z"",""employee_id"":17,""id"":311,""payment_type"":""Card"",""time"":""11:43:00"",""total_discount"":""0.00"",""total_price"":""3903.25"",""updated_at"":""2026-02-01T15:40:41.928Z"",""weekday"":""Wednesday""}",,CREATE,false,sales,public,2026-02-01 08:55:36.556000 UTC,2026-02-01 08:55:39.097000 UTC
c69b4751803088fb960f0c648eda869a,pipe_8346d51ff0ca,311,"{""created_at"":""2026-02-01T15:40:41.928Z"",""date"":""2025-11-09T00:00:00.000Z"",""employee_id"":17,""id"":311,""payment_type"":""Card"",""time"":""11:43:00"",""total_discount"":""0.00"",""total_price"":""3903.25"",""updated_at"":""2026-02-01T15:40:41.928Z"",""weekday"":""Wednesday""}",,CREATE,false,sales,public,2026-02-01 08:55:36.556000 UTC,2026-02-01 08:55:39.110000 UTC
c69b4751803088fb960f0c648eda869a,pipe_8346d51ff0ca,311,"{""created_at"":""2026-02-01T15:40:41.928Z"",""date"":""2025-11-09T00:00:00.000Z"",""employee_id"":17,""id"":311,""payment_type"":""Card"",""time"":""11:43:00"",""total_discount"":""0.00"",""total_price"":""3903.25"",""updated_at"":""2026-02-01T15:40:41.928Z"",""weekday"":""Wednesday""}",,CREATE,false,sales,public,2026-02-01 08:55:36.556000 UTC,2026-02-01 08:55:39.096000 UTC
c69b4751803088fb960f0c648eda869a,pipe_8346d51ff0ca,311,"{""created_at"":""2026-02-01T15:40:41.928Z"",""date"":""2025-11-09T00:00:00.000Z"",""employee_id"":17,""id"":311,""payment_type"":""Card"",""time"":""11:43:00"",""total_discount"":""0.00"",""total_price"":""3903.25"",""updated_at"":""2026-02-01T15:40:41.928Z"",""weekday"":""Wednesday""}",,CREATE,false,sales,public,2026-02-01 08:55:36.556000 UTC,2026-02-01 08:55:39.097000 UTC
44191e3bf7feb8375938e2654c90c40a,pipe_8346d51ff0ca,311,"{""created_at"":""2026-02-01T15:40:41.928Z"",""date"":""2025-11-09T00:00:00.000Z"",""employee_id"":17,""id"":311,""payment_type"":""Card"",""time"":""11:43:00"",""total_discount"":""0.00"",""total_price"":""3903.25"",""updated_at"":""2026-02-01T15:40:41.928Z"",""weekday"":""Wednesday""}",,CREATE,false,sales,public,2026-02-01 08:55:36.655000 UTC,2026-02-01 08:55:39.086000 UTC
6691734b55110a6afc3f953aa2c43ad2,pipe_8346d51ff0ca,311,"{""created_at"":""2026-02-01T15:40:41.928Z"",""date"":""2025-11-09T00:00:00.000Z"",""employee_id"":17,""id"":311,""payment_type"":""Card"",""time"":""11:43:00"",""total_discount"":""0.00"",""total_price"":""3903.25"",""updated_at"":""2026-02-01T15:40:41.928Z"",""weekday"":""Wednesday""}",,CREATE,false,sales,public,2026-02-01 08:55:36.855000 UTC,2026-02-01 08:55:39.089000 UTC
6691734b55110a6afc3f953aa2c43ad2,pipe_8346d51ff0ca,311,"{""created_at"":""2026-02-01T15:40:41.928Z"",""date"":""2025-11-09T00:00:00.000Z"",""employee_id"":17,""id"":311,""payment_type"":""Card"",""time"":""11:43:00"",""total_discount"":""0.00"",""total_price"":""3903.25"",""updated_at"":""2026-02-01T15:40:41.928Z"",""weekday"":""Wednesday""}",,CREATE,false,sales,public,2026-02-01 08:55:36.855000 UTC,2026-02-01 08:55:39.102000 UTC
6691734b55110a6afc3f953aa2c43ad2,pipe_8346d51ff0ca,311,"{""created_at"":""2026-02-01T15:40:41.928Z"",""date"":""2025-11-09T00:00:00.000Z"",""employee_id"":17,""id"":311,""payment_type"":""Card"",""time"":""11:43:00"",""total_discount"":""0.00"",""total_price"":""3903.25"",""updated_at"":""2026-02-01T15:40:41.928Z"",""weekday"":""Wednesday""}",,CREATE,false,sales,public,2026-02-01 08:55:36.855000 UTC,2026-02-01 08:55:39.106000 UTC
